x,rho_exact,rho_fdm,rho_present,rho_muscl,u_exact,u_fdm,u_present,u_muscl,P_exact,P_fdm,P_present,P_muscl
4.69563985e-01,4.75686856e-01,5.03326237e-01,4.97858494e-01,4.91012122e-01,8.16924325e-01,7.53835639e-01,7.65686735e-01,7.82323715e-01,3.53386221e-01,3.85029084e-01,3.78366936e-01,3.70452543e-01
4.72161326e-01,4.68994310e-01,4.82948678e-01,4.83608664e-01,4.72403554e-01,8.31353997e-01,7.96318606e-01,7.94659272e-01,8.21522552e-01,3.46445243e-01,3.63435686e-01,3.63738693e-01,3.51072258e-01
4.74773681e-01,4.62339272e-01,4.76195815e-01,4.73786669e-01,4.66093152e-01,8.45867079e-01,8.10643322e-01,8.15582142e-01,8.35492983e-01,3.39582342e-01,3.56392260e-01,3.53572273e-01,3.44413799e-01
4.79052828e-01,4.51601437e-01,4.69456219e-01,4.66675527e-01,4.59828817e-01,8.69640118e-01,8.25026776e-01,8.31320614e-01,8.49564079e-01,3.28592345e-01,3.49435817e-01,3.46059047e-01,3.37830657e-01
4.84504837e-01,4.38210498e-01,4.58211550e-01,4.57041060e-01,4.47392929e-01,8.99929059e-01,8.49487613e-01,8.52409545e-01,8.77141481e-01,3.15032883e-01,3.37874496e-01,3.36147350e-01,3.25113600e-01
4.86775942e-01,4.32726943e-01,4.43926460e-01,4.46799253e-01,4.37910100e-01,9.12546311e-01,8.81504900e-01,8.75051649e-01,8.99402213e-01,3.09527693e-01,3.23246031e-01,3.25766261e-01,3.15208517e-01
4.93170202e-01,4.26319428e-01,4.38897523e-01,4.38131327e-01,4.33120484e-01,9.27452620e-01,8.92769126e-01,8.94562338e-01,9.09616645e-01,3.03130178e-01,3.18227495e-01,3.17034746e-01,3.10782021e-01
4.95909580e-01,4.26319428e-01,4.23857553e-01,4.30586203e-01,4.22578915e-01,9.27452620e-01,9.27712416e-01,9.11878139e-01,9.33386438e-01,3.03130178e-01,3.03091554e-01,3.09468613e-01,3.00610713e-01
4.98584137e-01,4.26319428e-01,4.21981107e-01,4.27805010e-01,4.22610644e-01,9.27452620e-01,9.32080609e-01,9.18268816e-01,9.33074633e-01,3.03130178e-01,3.01244220e-01,3.06696363e-01,3.00747921e-01
5.04854400e-01,4.26319428e-01,4.21578908e-01,4.29147808e-01,4.23248312e-01,9.27452620e-01,9.32835607e-01,9.14904911e-01,9.31151847e-01,3.03130178e-01,3.00928050e-01,3.08099302e-01,3.01577499e-01
5.08320694e-01,4.26319428e-01,4.21907599e-01,4.26012911e-01,4.23852551e-01,9.27452620e-01,9.31932602e-01,9.21980275e-01,9.29793695e-01,3.03130178e-01,3.01309963e-01,3.05050845e-01,3.02169396e-01
5.10671975e-01,4.26319428e-01,4.22209037e-01,4.23544302e-01,4.24078063e-01,9.27452620e-01,9.31126938e-01,9.27464473e-01,9.29385441e-01,3.03130178e-01,3.01650741e-01,3.02740121e-01,3.02351607e-01
5.17486849e-01,4.26319428e-01,4.22311178e-01,4.23634379e-01,4.24591857e-01,9.27452620e-01,9.30548325e-01,9.27025268e-01,9.28686902e-01,3.03130178e-01,3.01896663e-01,3.02973897e-01,3.02674596e-01
5.21273005e-01,4.26319428e-01,4.22712076e-01,4.23444505e-01,4.24915103e-01,9.27452620e-01,9.29389019e-01,9.27387494e-01,9.28440080e-01,3.03130178e-01,3.02387499e-01,3.02851565e-01,3.02815783e-01
5.23522580e-01,4.26319428e-01,4.22631041e-01,4.23221384e-01,4.24602068e-01,9.27452620e-01,9.29448174e-01,9.27855499e-01,9.29284372e-01,3.03130178e-01,3.02362756e-01,3.02697129e-01,3.02460929e-01
5.28615881e-01,4.26319428e-01,4.22460041e-01,4.22981105e-01,4.24408287e-01,9.27452620e-01,9.29515217e-01,9.28431345e-01,9.29865588e-01,3.03130178e-01,3.02334634e-01,3.02512133e-01,3.02232161e-01
5.33119256e-01,4.26319428e-01,4.22275856e-01,4.22810274e-01,4.24055004e-01,9.27452620e-01,9.29625901e-01,9.28892904e-01,9.30557983e-01,3.03130178e-01,3.02287725e-01,3.02355318e-01,3.01948506e-01
5.35445265e-01,4.26319428e-01,4.22283287e-01,4.22934851e-01,4.24803921e-01,9.27452620e-01,9.29433002e-01,9.28552449e-01,9.28614162e-01,3.03130178e-01,3.02369109e-01,3.02519105e-01,3.02768280e-01
5.38820872e-01,4.26319428e-01,4.22301875e-01,4.22968607e-01,4.25457315e-01,9.27452620e-01,9.29120032e-01,9.28129332e-01,9.27257713e-01,3.03130178e-01,3.02501166e-01,3.02717371e-01,3.03364681e-01
5.45595775e-01,4.26319428e-01,4.22213201e-01,4.22993381e-01,4.25310415e-01,9.27452620e-01,9.28706704e-01,9.27617173e-01,9.26455477e-01,3.03130178e-01,3.02675023e-01,3.02938504e-01,3.03661113e-01
5.47488061e-01,4.26319428e-01,4.22339657e-01,4.22330642e-01,4.25229932e-01,9.27452620e-01,9.28224985e-01,9.28612716e-01,9.26239392e-01,3.03130178e-01,3.02878601e-01,3.02516357e-01,3.03743032e-01
5.53029656e-01,4.26319428e-01,4.22038232e-01,4.21366346e-01,4.24669737e-01,9.27452620e-01,9.28306486e-01,9.30248159e-01,9.26996845e-01,3.03130178e-01,3.02843075e-01,3.01835363e-01,3.03418130e-01
