x,rho_exact,rho_fdm,rho_present,rho_muscl,u_exact,u_fdm,u_present,u_muscl,P_exact,P_fdm,P_present,P_muscl
4.64000000e-01,4.90280767e-01,5.07837226e-01,5.08745101e-01,4.86939478e-01,7.86013297e-01,7.45950437e-01,7.44149542e-01,7.94160683e-01,3.68657268e-01,3.89346083e-01,3.90136254e-01,3.64666494e-01
4.68000000e-01,4.79753471e-01,4.97039827e-01,4.98107785e-01,4.76760974e-01,8.08235519e-01,7.68017151e-01,7.65848605e-01,8.15769493e-01,3.57622946e-01,3.77865315e-01,3.78833482e-01,3.54022427e-01
4.72000000e-01,4.69407790e-01,4.86431211e-01,4.87684687e-01,4.66739789e-01,8.30457742e-01,7.90079201e-01,7.87472706e-01,8.37407864e-01,3.46872931e-01,3.66678518e-01,3.67851464e-01,3.43631191e-01
4.76000000e-01,4.59241364e-01,4.76032780e-01,4.77509886e-01,4.56867159e-01,8.52679964e-01,8.12085495e-01,8.08939935e-01,8.59091649e-01,3.36401092e-01,3.55804173e-01,3.57221491e-01,3.33480847e-01
4.80000000e-01,4.49251853e-01,4.65880571e-01,4.67638496e-01,4.47126110e-01,8.74902186e-01,8.33949459e-01,8.30117622e-01,8.80856523e-01,3.26201405e-01,3.45275151e-01,3.46995341e-01,3.23551531e-01
4.84000000e-01,4.39436938e-01,4.56039181e-01,4.58162357e-01,4.37484544e-01,8.97124408e-01,8.55515167e-01,8.50783641e-01,9.02774581e-01,3.16267951e-01,3.35152393e-01,3.37260716e-01,3.13808631e-01
4.88000000e-01,4.29794322e-01,4.46632163e-01,4.49237998e-01,4.27908160e-01,9.19346631e-01,8.76482995e-01,8.70556754e-01,9.24932056e-01,3.06594911e-01,3.25554753e-01,3.28168668e-01,3.04217327e-01
4.92000000e-01,4.26319428e-01,4.37910861e-01,4.41131702e-01,4.18540890e-01,9.27452620e-01,8.96240356e-01,8.88782814e-01,9.46985491e-01,3.03130178e-01,3.16726540e-01,3.19977360e-01,2.94917117e-01
4.96000000e-01,4.26319428e-01,4.30400958e-01,4.34264123e-01,4.10852892e-01,9.27452620e-01,9.13498455e-01,9.04416567e-01,9.65425421e-01,3.03130178e-01,3.09181390e-01,3.13093990e-01,2.87345287e-01
5.00000000e-01,4.26319428e-01,4.25081555e-01,4.29138730e-01,4.13001314e-01,9.27452620e-01,9.25837955e-01,9.16178660e-01,9.60065563e-01,3.03130178e-01,3.03878042e-01,3.08000528e-01,2.89375301e-01
5.04000000e-01,4.26319428e-01,4.22886544e-01,4.25941254e-01,4.29557824e-01,9.27452620e-01,9.30893472e-01,9.23517487e-01,9.21252498e-01,3.03130178e-01,3.01725543e-01,3.04857640e-01,3.05816391e-01
5.08000000e-01,4.26319428e-01,4.22840474e-01,4.24201439e-01,4.26579002e-01,9.27452620e-01,9.30874167e-01,9.27459663e-01,9.28124578e-01,3.03130178e-01,3.01733023e-01,3.03179882e-01,3.02823564e-01
5.12000000e-01,4.26319428e-01,4.23066654e-01,4.23480245e-01,4.27172389e-01,9.27452620e-01,9.30203385e-01,9.29005606e-01,9.26739406e-01,3.03130178e-01,3.02017487e-01,3.02524605e-01,3.03394786e-01
5.16000000e-01,4.26319428e-01,4.23212278e-01,4.23531347e-01,4.27089921e-01,9.27452620e-01,9.29714198e-01,9.28724341e-01,9.26955163e-01,3.03130178e-01,3.02225256e-01,3.02643234e-01,3.03299284e-01
5.20000000e-01,4.26319428e-01,4.23290888e-01,4.23686797e-01,4.26733894e-01,9.27452620e-01,9.29373572e-01,9.28194290e-01,9.27817125e-01,3.03130178e-01,3.02370134e-01,3.02866477e-01,3.02931516e-01
5.24000000e-01,4.26319428e-01,4.23327463e-01,4.23610656e-01,4.26318611e-01,9.27452620e-01,9.29121365e-01,9.28211200e-01,9.28821710e-01,3.03130178e-01,3.02477566e-01,3.02858429e-01,3.02503892e-01
5.28000000e-01,4.26319428e-01,4.23335680e-01,4.23198692e-01,4.26049152e-01,9.27452620e-01,9.28923984e-01,9.29020910e-01,9.29488469e-01,3.03130178e-01,3.02561779e-01,3.02515714e-01,3.02220120e-01
5.32000000e-01,4.26319428e-01,4.23322627e-01,4.22694207e-01,4.25999386e-01,9.27452620e-01,9.28763169e-01,9.30047979e-01,9.29643902e-01,3.03130178e-01,3.02630508e-01,3.02083797e-01,3.02153653e-01
5.36000000e-01,4.26319428e-01,4.23291991e-01,4.22504620e-01,4.26105661e-01,9.27452620e-01,9.28628403e-01,9.30325340e-01,9.29436860e-01,3.03130178e-01,3.02688211e-01,3.01971017e-01,3.02241365e-01
5.40000000e-01,4.26319428e-01,4.23245569e-01,4.22786713e-01,4.26232498e-01,9.27452620e-01,9.28513233e-01,9.29476921e-01,9.29184567e-01,3.03130178e-01,3.02737620e-01,3.02333817e-01,3.02348572e-01
5.44000000e-01,4.26319428e-01,4.23183985e-01,4.23210073e-01,4.26301361e-01,9.27452620e-01,9.28413441e-01,9.28279744e-01,9.29071100e-01,3.03130178e-01,3.02780525e-01,3.02842916e-01,3.02396929e-01
5.48000000e-01,4.26319428e-01,4.23106986e-01,4.23392168e-01,4.26340046e-01,9.27452620e-01,9.28326108e-01,9.27629395e-01,9.29032120e-01,3.03130178e-01,3.02818163e-01,3.03120088e-01,3.02413711e-01
5.52000000e-01,4.26319428e-01,4.23013468e-01,4.23294845e-01,4.26407770e-01,9.27452620e-01,9.28249128e-01,9.27602798e-01,9.28930139e-01,3.03130178e-01,3.02851426e-01,3.03134740e-01,3.02457396e-01
5.56000000e-01,4.26319428e-01,4.22901276e-01,4.23054154e-01,4.26531929e-01,9.27452620e-01,9.28180924e-01,9.27842592e-01,9.28701649e-01,3.03130178e-01,3.02880984e-01,3.03037827e-01,3.02554950e-01
5.60000000e-01,4.26319428e-01,4.22766681e-01,4.22746584e-01,4.26729438e-01,9.27452620e-01,9.28120268e-01,9.28148826e-01,9.28305928e-01,3.03130178e-01,3.02907356e-01,3.02910775e-01,3.02723664e-01
5.64000000e-01,4.26319428e-01,4.22603371e-01,4.22490257e-01,4.27011957e-01,9.27452620e-01,9.28066167e-01,9.28283764e-01,9.27714593e-01,3.03130178e-01,3.02930966e-01,3.02855463e-01,3.02975709e-01
5.68000000e-01,4.26319428e-01,4.22400670e-01,4.22317953e-01,4.27389330e-01,9.27452620e-01,9.28017798e-01,9.28117101e-01,9.26910724e-01,3.03130178e-01,3.02952161e-01,3.02926078e-01,3.03318540e-01
5.72000000e-01,4.26319428e-01,4.22140704e-01,4.22109404e-01,4.27859886e-01,9.27452620e-01,9.27974472e-01,9.27825071e-01,9.25912849e-01,3.03130178e-01,3.02971234e-01,3.03047856e-01,3.03744688e-01
5.76000000e-01,4.26319428e-01,4.21794285e-01,4.21757799e-01,4.28367374e-01,9.27452620e-01,9.27935610e-01,9.27602600e-01,9.24851769e-01,3.03130178e-01,3.02988430e-01,3.03140280e-01,3.04198708e-01
5.80000000e-01,4.26319428e-01,4.21315521e-01,4.21168709e-01,4.28795295e-01,9.27452620e-01,9.27900716e-01,9.27592692e-01,9.23953001e-01,3.03130178e-01,3.03003958e-01,3.03151037e-01,3.04584273e-01
5.84000000e-01,4.26319428e-01,4.20635652e-01,4.20268763e-01,4.29011602e-01,9.27452620e-01,9.27869361e-01,9.27774653e-01,9.23474333e-01,3.03130178e-01,3.03017999e-01,3.03088710e-01,3.04790785e-01
5.88000000e-01,4.26319428e-01,4.19657247e-01,4.19027863e-01,4.28970468e-01,9.27452620e-01,9.27841163e-01,9.27931507e-01,9.23614886e-01,3.03130178e-01,3.03030710e-01,3.03023603e-01,3.04732640e-01
5.92000000e-01,4.26319428e-01,4.18250593e-01,4.17553066e-01,4.28789931e-01,9.27452620e-01,9.27815787e-01,9.27867619e-01,9.24390693e-01,3.03130178e-01,3.03042228e-01,3.03050775e-01,3.04402939e-01
5.96000000e-01,4.26319428e-01,4.16254573e-01,4.15686082e-01,4.28613167e-01,9.27452620e-01,9.27792939e-01,9.27555143e-01,9.25615718e-01,3.03130178e-01,3.03052670e-01,3.03179823e-01,3.03881430e-01
6.00000000e-01,4.26319428e-01,4.13484220e-01,4.12951209e-01,4.28304338e-01,9.27452620e-01,9.27772358e-01,9.27422783e-01,9.26989574e-01,3.03130178e-01,3.03062139e-01,3.03225816e-01,3.03296687e-01
6.04000000e-01,4.26319428e-01,4.09746258e-01,4.09172403e-01,4.27393354e-01,9.27452620e-01,9.27753810e-01,9.27609820e-01,9.28215244e-01,3.03130178e-01,3.03070721e-01,3.03145977e-01,3.02775958e-01
6.08000000e-01,4.26319428e-01,4.04862285e-01,4.04346354e-01,4.25685240e-01,9.27452620e-01,9.27737084e-01,9.27748337e-01,9.29102926e-01,3.03130178e-01,3.03078494e-01,3.03089485e-01,3.02400537e-01
6.12000000e-01,4.26319428e-01,3.98697095e-01,3.98369238e-01,4.24273254e-01,9.27452620e-01,9.27721985e-01,9.27753700e-01,9.29633059e-01,3.03130178e-01,3.03085525e-01,3.03090036e-01,3.02178369e-01
6.16000000e-01,4.26319428e-01,3.91187584e-01,3.91117361e-01,4.25742674e-01,9.27452620e-01,9.27708338e-01,9.27702998e-01,9.29916951e-01,3.03130178e-01,3.03091876e-01,3.03114229e-01,3.02061232e-01
6.20000000e-01,4.26319428e-01,3.82366443e-01,3.82560353e-01,4.32297849e-01,9.27452620e-01,9.27695984e-01,9.27671880e-01,9.30049364e-01,3.03130178e-01,3.03097602e-01,3.03130675e-01,3.02008138e-01
6.24000000e-01,4.26319428e-01,3.72374943e-01,3.72798206e-01,4.42217343e-01,9.27452620e-01,9.27684779e-01,9.27669221e-01,9.30087212e-01,3.03130178e-01,3.03102755e-01,3.03135324e-01,3.01994731e-01
6.28000000e-01,4.26319428e-01,3.61460759e-01,3.62045981e-01,4.47612608e-01,9.27452620e-01,9.27674591e-01,9.27677220e-01,9.30102338e-01,3.03130178e-01,3.03107383e-01,3.03133903e-01,3.01989619e-01
6.32000000e-01,4.26319428e-01,3.49959731e-01,3.50610085e-01,4.36933338e-01,9.27452620e-01,9.27665302e-01,9.27690492e-01,9.30095943e-01,3.03130178e-01,3.03111533e-01,3.03127240e-01,3.01991493e-01
6.36000000e-01,4.26319428e-01,3.38263819e-01,3.38859329e-01,4.02175599e-01,9.27452620e-01,9.27656804e-01,9.27734146e-01,9.30032871e-01,3.03130178e-01,3.03115253e-01,3.03105080e-01,3.02013506e-01
6.40000000e-01,2.65573712e-01,3.26780532e-01,3.27194925e-01,3.46196500e-01,9.27452620e-01,9.27649005e-01,9.27848829e-01,9.29933378e-01,3.03130178e-01,3.03118586e-01,3.03053089e-01,3.02044292e-01
6.44000000e-01,2.65573712e-01,3.15890826e-01,3.16028187e-01,2.83963486e-01,9.27452620e-01,9.27641821e-01,9.28016908e-01,9.29791215e-01,3.03130178e-01,3.03121574e-01,3.02981004e-01,3.02083974e-01
6.48000000e-01,2.65573712e-01,3.05912546e-01,3.05753683e-01,2.35319253e-01,9.27452620e-01,9.27635181e-01,9.28085940e-01,9.29529234e-01,3.03130178e-01,3.03124256e-01,3.02947754e-01,3.02155324e-01
6.52000000e-01,2.65573712e-01,2.97074915e-01,2.96687610e-01,2.13750183e-01,9.27452620e-01,9.27629025e-01,9.27854610e-01,9.29062265e-01,3.03130178e-01,3.03126671e-01,3.03024871e-01,3.02281073e-01
6.56000000e-01,2.65573712e-01,2.89506990e-01,2.88981723e-01,2.19192207e-01,9.27452620e-01,9.27623297e-01,9.27359594e-01,9.28325554e-01,3.03130178e-01,3.03128849e-01,3.03194069e-01,3.02488226e-01
6.60000000e-01,2.65573712e-01,2.83240029e-01,2.82599883e-01,2.39806100e-01,9.27452620e-01,9.27617952e-01,9.27014997e-01,9.27264071e-01,3.03130178e-01,3.03130821e-01,3.03307374e-01,3.02823681e-01
6.64000000e-01,2.65573712e-01,2.78221253e-01,2.77421548e-01,2.60696929e-01,9.27452620e-01,9.27612950e-01,9.27227721e-01,9.25816788e-01,3.03130178e-01,3.03132612e-01,3.03228612e-01,3.03337225e-01
6.68000000e-01,2.65573712e-01,2.74334896e-01,2.73374811e-01,2.72704781e-01,9.27452620e-01,9.27608255e-01,9.27839802e-01,9.23918851e-01,3.03130178e-01,3.03134242e-01,3.03019244e-01,3.04025320e-01
6.72000000e-01,2.65573712e-01,2.71426025e-01,2.70429325e-01,2.75435953e-01,9.27452620e-01,9.27603831e-01,9.28221549e-01,9.21643898e-01,3.03130178e-01,3.03135729e-01,3.02893587e-01,3.04806366e-01
6.76000000e-01,2.65573712e-01,2.69323143e-01,2.68462320e-01,2.73919388e-01,9.27452620e-01,9.27599646e-01,9.28029869e-01,9.19465632e-01,3.03130178e-01,3.03137083e-01,3.02960870e-01,3.05570096e-01
6.80000000e-01,2.65573712e-01,2.67856792e-01,2.67211120e-01,2.72867296e-01,9.27452620e-01,9.27595658e-01,9.27585550e-01,9.18205380e-01,3.03130178e-01,3.03138313e-01,3.03108601e-01,3.06195249e-01
6.84000000e-01,2.65573712e-01,2.66872730e-01,2.66404866e-01,2.73253445e-01,9.27452620e-01,9.27591811e-01,9.27342840e-01,9.18295516e-01,3.03130178e-01,3.03139417e-01,3.03184739e-01,3.06441773e-01
6.88000000e-01,2.65573712e-01,2.66239538e-01,2.65885397e-01,2.73074830e-01,9.27452620e-01,9.27588007e-01,9.27353583e-01,9.19258127e-01,3.03130178e-01,3.03140377e-01,3.03172266e-01,3.05964454e-01
6.92000000e-01,2.65573712e-01,2.65851434e-01,2.65577959e-01,2.70530288e-01,9.27452620e-01,9.27584066e-01,9.27424952e-01,9.20781864e-01,3.03130178e-01,3.03141152e-01,3.03133965e-01,3.04800780e-01
6.96000000e-01,2.65573712e-01,2.65627491e-01,2.65425281e-01,2.66186525e-01,9.27452620e-01,9.27579627e-01,9.27428525e-01,9.24160134e-01,3.03130178e-01,3.03141638e-01,3.03111242e-01,3.03833703e-01
7.00000000e-01,2.65573712e-01,2.65508630e-01,2.65378268e-01,2.62119113e-01,9.27452620e-01,9.27573947e-01,9.27310371e-01,9.30546731e-01,3.03130178e-01,3.03141614e-01,3.03120602e-01,3.04026696e-01
7.04000000e-01,2.65573712e-01,2.65453511e-01,2.65399711e-01,2.59331055e-01,9.27452620e-01,9.27565472e-01,9.27032927e-01,9.35869564e-01,3.03130178e-01,3.03140604e-01,3.03169762e-01,3.04494904e-01
7.08000000e-01,2.65573712e-01,2.65434177e-01,2.65448269e-01,2.56956126e-01,9.27452620e-01,9.27550943e-01,9.26626774e-01,9.31049853e-01,3.03130178e-01,3.03137599e-01,3.03236869e-01,3.02300976e-01
7.12000000e-01,2.65573712e-01,2.65431891e-01,2.65444610e-01,2.55459144e-01,9.27452620e-01,9.27523531e-01,9.26333952e-01,9.16858699e-01,3.03130178e-01,3.03130476e-01,3.03220569e-01,2.97293248e-01
7.16000000e-01,2.65573712e-01,2.65433218e-01,2.65258778e-01,2.59849880e-01,9.27452620e-01,9.27468962e-01,9.26628837e-01,9.17911912e-01,3.03130178e-01,3.03114783e-01,3.02935371e-01,2.97045503e-01
7.20000000e-01,2.65573712e-01,2.65425985e-01,2.64818373e-01,2.74099179e-01,9.27452620e-01,9.27357542e-01,9.27641522e-01,9.54358252e-01,3.03130178e-01,3.03081255e-01,3.02305023e-01,3.08923923e-01
7.24000000e-01,2.65573712e-01,2.65394146e-01,2.64306095e-01,2.87000613e-01,9.27452620e-01,9.27127759e-01,9.28187501e-01,9.81630091e-01,3.03130178e-01,3.03010683e-01,3.01666296e-01,3.19987269e-01
7.28000000e-01,2.65573712e-01,2.65309610e-01,2.64067696e-01,2.76321263e-01,9.27452620e-01,9.26652755e-01,9.26332366e-01,9.23751067e-01,3.03130178e-01,3.02863455e-01,3.01525464e-01,3.01518443e-01
7.32000000e-01,2.65573712e-01,2.65117246e-01,2.64069194e-01,2.49799576e-01,9.27452620e-01,9.25672057e-01,9.22208265e-01,8.13371844e-01,3.03130178e-01,3.02558289e-01,3.01641498e-01,2.65161455e-01
7.36000000e-01,2.65573712e-01,2.64705768e-01,2.63963808e-01,2.45926099e-01,9.27452620e-01,9.23653409e-01,9.17478819e-01,8.24496990e-01,3.03130178e-01,3.01929418e-01,3.01147359e-01,2.65572643e-01
7.40000000e-01,2.65573712e-01,2.63850808e-01,2.63499493e-01,2.81408503e-01,9.27452620e-01,9.19516145e-01,9.11741372e-01,1.03013038e+00,3.03130178e-01,3.00641737e-01,2.99460674e-01,3.30806759e-01
7.44000000e-01,2.65573712e-01,2.62106812e-01,2.62042077e-01,2.95125924e-01,9.27452620e-01,9.11088996e-01,9.02958868e-01,1.11105122e+00,3.03130178e-01,2.98028216e-01,2.96021940e-01,3.70205358e-01
7.48000000e-01,2.65573712e-01,2.58617101e-01,2.59377356e-01,2.23726151e-01,9.27452620e-01,8.94094877e-01,8.89484741e-01,7.75257157e-01,3.03130178e-01,2.92800543e-01,2.91179644e-01,2.58274607e-01
7.52000000e-01,2.65573712e-01,2.51841544e-01,2.53056987e-01,1.81796177e-01,9.27452620e-01,8.60442651e-01,8.61127187e-01,4.92940407e-01,3.03130178e-01,2.82622395e-01,2.81497828e-01,1.84973080e-01
7.56000000e-01,2.65573712e-01,2.39391785e-01,2.40810291e-01,2.35025469e-01,9.27452620e-01,7.96117500e-01,8.05918043e-01,8.27793098e-01,3.03130178e-01,2.63816663e-01,2.63924126e-01,2.61323800e-01
7.60000000e-01,2.65573712e-01,2.18744057e-01,2.19609879e-01,2.83284376e-01,9.27452620e-01,6.81521055e-01,7.01129698e-01,1.03874317e+00,3.03130178e-01,2.32435161e-01,2.33597057e-01,3.44961409e-01
7.64000000e-01,1.25000000e-01,1.90171012e-01,1.90767924e-01,1.75609895e-01,0.00000000e+00,5.03901856e-01,5.26566700e-01,4.72145444e-01,1.00000000e-01,1.89144507e-01,1.90822704e-01,1.79585504e-01
7.68000000e-01,1.25000000e-01,1.60510688e-01,1.61387520e-01,1.11929814e-01,0.00000000e+00,2.91571751e-01,3.04886722e-01,-1.06347277e-01,1.00000000e-01,1.45742345e-01,1.46911174e-01,8.66484109e-02
7.72000000e-01,1.25000000e-01,1.39580677e-01,1.40329397e-01,1.20265169e-01,0.00000000e+00,1.23309382e-01,1.21794584e-01,-3.83473488e-02,1.00000000e-01,1.17507958e-01,1.17197633e-01,9.49488241e-02
7.76000000e-01,1.25000000e-01,1.29758860e-01,1.29951950e-01,1.26524057e-01,0.00000000e+00,4.03886678e-02,3.06558281e-02,1.29004398e-02,1.00000000e-01,1.05462625e-01,1.04176266e-01,1.01716067e-01
7.80000000e-01,1.25000000e-01,1.26376912e-01,1.26038369e-01,1.25545458e-01,0.00000000e+00,1.16693623e-02,1.25081668e-03,4.63545680e-03,1.00000000e-01,1.01553328e-01,1.00190650e-01,1.00613930e-01
7.84000000e-01,1.25000000e-01,1.25381310e-01,1.24809466e-01,1.24835862e-01,0.00000000e+00,3.22931805e-03,-4.55148544e-03,-1.38936504e-03,1.00000000e-01,1.00427925e-01,9.94114578e-02,9.98163115e-02
7.88000000e-01,1.25000000e-01,1.25104187e-01,1.24559244e-01,1.24948053e-01,0.00000000e+00,8.82163948e-04,-3.86512261e-03,-4.39566718e-04,1.00000000e-01,1.00116753e-01,9.94952097e-02,9.99418538e-02
7.92000000e-01,1.25000000e-01,1.25028347e-01,1.24626203e-01,1.25017941e-01,0.00000000e+00,2.40002102e-04,-2.28383830e-03,1.51900336e-04,1.00000000e-01,1.00031753e-01,9.97002864e-02,1.00020096e-01
7.96000000e-01,1.25000000e-01,1.25007699e-01,1.24757535e-01,1.25002944e-01,0.00000000e+00,6.51826337e-05,-1.14742034e-03,2.49292345e-05,1.00000000e-01,1.00008623e-01,9.98489341e-02,1.00003298e-01
8.00000000e-01,1.25000000e-01,1.25002088e-01,1.24867079e-01,1.24997397e-01,0.00000000e+00,1.76814999e-05,-5.18373809e-04,-2.20366165e-05,1.00000000e-01,1.00002339e-01,9.99316015e-02,9.99970849e-02
8.04000000e-01,1.25000000e-01,1.25000566e-01,1.24937422e-01,1.25000126e-01,0.00000000e+00,4.79030045e-06,-2.13549590e-04,1.06995930e-06,1.00000000e-01,1.00000634e-01,9.99717717e-02,1.00000142e-01
8.08000000e-01,1.25000000e-01,1.25000153e-01,1.24975036e-01,1.25000510e-01,0.00000000e+00,1.29590025e-06,-7.92966674e-05,4.31844384e-06,1.00000000e-01,1.00000171e-01,9.99894916e-02,1.00000571e-01
8.12000000e-01,1.25000000e-01,1.25000041e-01,1.24991561e-01,1.24999954e-01,0.00000000e+00,3.49959745e-07,-2.58290281e-05,-3.91736992e-07,1.00000000e-01,1.00000046e-01,9.99965558e-02,9.99999482e-02
8.16000000e-01,1.25000000e-01,1.25000011e-01,1.24997525e-01,1.24999898e-01,0.00000000e+00,9.43080837e-08,-7.33938339e-06,-8.61143618e-07,1.00000000e-01,1.00000012e-01,9.99990022e-02,9.99998861e-02
8.20000000e-01,1.25000000e-01,1.25000003e-01,1.24999511e-01,1.25000001e-01,0.00000000e+00,2.53505308e-08,-1.58480944e-06,7.47323734e-09,1.00000000e-01,1.00000003e-01,9.99997668e-02,1.00000001e-01
8.24000000e-01,1.25000000e-01,1.25000001e-01,1.25000137e-01,1.25000018e-01,0.00000000e+00,6.79410962e-09,3.83726479e-07,1.49421667e-07,1.00000000e-01,1.00000001e-01,1.00000031e-01,1.00000020e-01
8.28000000e-01,1.25000000e-01,1.25000000e-01,1.25000221e-01,1.25000002e-01,0.00000000e+00,1.81452652e-09,6.06386172e-07,1.56611172e-08,1.00000000e-01,1.00000000e-01,1.00000065e-01,1.00000002e-01
8.32000000e-01,1.25000000e-01,1.25000000e-01,1.25000136e-01,1.24999997e-01,0.00000000e+00,4.82654753e-10,3.19455638e-07,-2.14787463e-08,1.00000000e-01,1.00000000e-01,1.00000031e-01,9.99999972e-02
8.36000000e-01,1.25000000e-01,1.25000000e-01,1.25000064e-01,1.24999999e-01,0.00000000e+00,1.27788286e-10,1.09110448e-07,-5.12308467e-09,1.00000000e-01,1.00000000e-01,1.00000007e-01,9.99999993e-02
8.40000000e-01,1.25000000e-01,1.25000000e-01,1.25000033e-01,1.25000000e-01,0.00000000e+00,3.36549610e-11,4.07994484e-08,2.42430102e-09,1.00000000e-01,1.00000000e-01,1.00000001e-01,1.00000000e-01
8.44000000e-01,1.25000000e-01,1.25000000e-01,1.25000017e-01,1.25000000e-01,0.00000000e+00,8.81089237e-12,1.85824986e-08,1.04618434e-09,1.00000000e-01,1.00000000e-01,1.00000001e-01,1.00000000e-01
8.48000000e-01,1.25000000e-01,1.25000000e-01,1.25000007e-01,1.25000000e-01,0.00000000e+00,2.29142922e-12,8.49601776e-09,-1.78272859e-10,1.00000000e-01,1.00000000e-01,1.00000000e-01,1.00000000e-01
8.52000000e-01,1.25000000e-01,1.25000000e-01,1.25000001e-01,1.25000000e-01,0.00000000e+00,5.91401135e-13,1.25133165e-08,-1.59358099e-10,1.00000000e-01,1.00000000e-01,9.99999987e-02,1.00000000e-01
8.56000000e-01,1.25000000e-01,1.25000000e-01,1.24999997e-01,1.25000000e-01,0.00000000e+00,1.51285131e-13,3.18201110e-08,-1.38059767e-12,1.00000000e-01,1.00000000e-01,9.99999958e-02,1.00000000e-01
8.60000000e-01,1.25000000e-01,1.25000000e-01,1.24999993e-01,1.25000000e-01,0.00000000e+00,3.82964825e-14,6.22526865e-08,1.79622531e-11,1.00000000e-01,1.00000000e-01,9.99999918e-02,1.00000000e-01
8.64000000e-01,1.25000000e-01,1.25000000e-01,1.24999989e-01,1.25000000e-01,0.00000000e+00,9.50082955e-15,9.56494360e-08,2.87368596e-12,1.00000000e-01,1.00000000e-01,9.99999874e-02,1.00000000e-01
8.68000000e-01,1.25000000e-01,1.25000000e-01,1.24999986e-01,1.25000000e-01,0.00000000e+00,2.25514053e-15,1.19490694e-07,-1.21424876e-12,1.00000000e-01,1.00000000e-01,9.99999842e-02,1.00000000e-01
8.72000000e-01,1.25000000e-01,1.25000000e-01,1.24999986e-01,1.25000000e-01,0.00000000e+00,4.28226071e-16,1.18851075e-07,-4.41021971e-13,1.00000000e-01,1.00000000e-01,9.99999843e-02,1.00000000e-01
8.76000000e-01,1.25000000e-01,1.25000000e-01,1.24999990e-01,1.25000000e-01,0.00000000e+00,1.86702222e-17,8.15525427e-08,-2.89863984e-14,1.00000000e-01,1.00000000e-01,9.99999892e-02,1.00000000e-01
8.80000000e-01,1.25000000e-01,1.25000000e-01,1.24999999e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,5.23088850e-09,1.11036965e-14,1.00000000e-01,1.00000000e-01,9.99999992e-02,1.00000000e-01
8.84000000e-01,1.25000000e-01,1.25000000e-01,1.25000011e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-9.76184700e-08,1.90834885e-14,1.00000000e-01,1.00000000e-01,1.00000013e-01,1.00000000e-01
8.88000000e-01,1.25000000e-01,1.25000000e-01,1.25000023e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-2.03842126e-07,1.03999419e-14,1.00000000e-01,1.00000000e-01,1.00000026e-01,1.00000000e-01
8.92000000e-01,1.25000000e-01,1.25000000e-01,1.25000034e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-2.87216495e-07,-1.48603675e-15,1.00000000e-01,1.00000000e-01,1.00000037e-01,1.00000000e-01
8.96000000e-01,1.25000000e-01,1.25000000e-01,1.25000044e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-3.20074000e-07,-3.12986047e-15,1.00000000e-01,1.00000000e-01,1.00000044e-01,1.00000000e-01
9.00000000e-01,1.25000000e-01,1.25000000e-01,1.25000044e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-2.90507844e-07,-6.65281503e-16,1.00000000e-01,1.00000000e-01,1.00000050e-01,1.00000000e-01
9.04000000e-01,1.25000000e-01,1.25000000e-01,1.25000015e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-3.38878303e-07,3.03475356e-16,1.00000000e-01,1.00000000e-01,1.00000028e-01,1.00000000e-01
9.08000000e-01,1.25000000e-01,1.25000000e-01,1.24999944e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-6.20504590e-07,3.85719298e-17,1.00000000e-01,1.00000000e-01,9.99999471e-02,1.00000000e-01
9.12000000e-01,1.25000000e-01,1.25000000e-01,1.24999879e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,-3.00945153e-07,0.00000000e+00,1.00000000e-01,1.00000000e-01,9.99998598e-02,1.00000000e-01
9.16000000e-01,1.25000000e-01,1.25000000e-01,1.24999873e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,8.00669497e-07,0.00000000e+00,1.00000000e-01,1.00000000e-01,9.99998410e-02,1.00000000e-01
9.20000000e-01,1.25000000e-01,1.25000000e-01,1.24999910e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,1.25375788e-06,0.00000000e+00,1.00000000e-01,1.00000000e-01,9.99998892e-02,1.00000000e-01
9.24000000e-01,1.25000000e-01,1.25000000e-01,1.24999961e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,8.67717909e-07,0.00000000e+00,1.00000000e-01,1.00000000e-01,9.99999702e-02,1.00000000e-01
9.28000000e-01,1.25000000e-01,1.25000000e-01,1.25000007e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,6.21041915e-07,0.00000000e+00,1.00000000e-01,1.00000000e-01,1.00000012e-01,1.00000000e-01
9.32000000e-01,1.25000000e-01,1.25000000e-01,1.25000014e-01,1.25000000e-01,0.00000000e+00,0.00000000e+00,6.21768720e-07,0.00000000e+00,1.00000000e-01,1.00000000e-01,1.00000012e-01,1.00000000e-01
